date,date_dji,open_dji,high_dji,low_dji,close_dji,adj_close_dji,volume_dji,sma_dji,rsi_dji,slowk_dji,slowd_dji,fastk_dji,fastd_dji,upper_dji,middle_dji,lower_dji,macd_dji,macdsignal_dji,macdhist_dji,roc_dji,rocp_dji,rocr100_dji,adx_dji,adxr_dji,apo_dji,cmo_dji,mom_dji,ppo_dji,trix_dji
2017-02-07,2017-02-07,20107.61914,20155.34961,20068.67969,20090.28906,20090.28906,279670000,0.0,58.51963242009295,87.61587432339236,70.44511917925065,100.0,96.45697492234727,20179.92023266768,19998.533174264943,19817.146115862208,37.853390103664424,23.377573638350533,14.47581646531389,1.1387343785794979,0.01138734378579505,101.1387343785795,27.4412797829732,31.702070956483844,4.281048076922161,29.40202434731136,226.1992199999986,0.021435889583604442,0.060332830329135057
2017-02-08,2017-02-08,20049.28906,20068.2793,20015.33008,20054.33984,20054.33984,280410000,0.0,56.086106825309614,78.35786975035502,79.00764174989577,77.18307075317958,88.8513318400738,20171.277990547664,20022.96053796372,19874.64308537978,37.54634234049445,28.10049653906517,9.445845801429279,0.8214815112717044,0.008214815112717004,100.8214815112717,25.375932498351883,30.376268435079588,18.520932179486408,18.43739481297893,163.40038999999888,0.09265621344256678,0.06825807801877914
2017-02-09,2017-02-09,20061.73047,20206.35938,20061.73047,20172.40039,20172.40039,325310000,0.0,61.7165819975816,78.25358411677742,81.4091093968416,100.0,92.39435691772655,20144.196364333337,20055.64812246253,19967.099880591726,52.691643002210185,36.2975453601135,16.394097642096682,1.4457708266558233,0.014457708266558214,101.44577082665582,26.885871725249494,29.925958664284813,36.77333653845926,38.42703855877284,287.4902299999994,0.1837056642324636,0.08931071360818166
2017-02-10,2017-02-10,20211.23047,20298.21094,20204.75977,20269.36914,20269.36914,312230000,0.0,65.61609186041963,81.68715087548976,79.43286824754074,100.0,92.39435691772655,20269.005057803683,20102.832540755684,19936.660023707685,73.66627532561688,48.75378868194796,24.91248664366892,0.9860179116587986,0.009860179116587915,100.98601791165879,29.735520771518424,30.517414798662895,73.41458705127661,50.1372334015873,197.90819999999803,0.36624950940173356,0.12339476928324711
2017-02-13,2017-02-13,20338.53906,20441.48047,20322.94922,20412.16016,20412.16016,314620000,0.0,70.3977433502836,89.77735303698303,83.23936267641675,100.0,100.00000000000004,20430.436106346682,20171.45547914505,19912.474851943418,103.89981734706453,67.13579823698682,36.76401911007771,1.7939991354420037,0.01793999135441999,101.79399913544201,33.97241254115736,31.46894466812494,103.76314499999717,62.416814569365656,359.7402399999992,0.5169701431398869,0.17424363580862412
2017-02-14,2017-02-14,20374.2207,20504.41016,20374.01953,20504.41016,20504.41016,356580000,19985.525000666665,73.0092316899904,94.45203247465946,88.63884546237743,100.00000000000001,100.00000000000004,20580.58858789175,20257.593514290857,19934.598440689962,131.34791175419377,88.53983607605579,42.80807567813798,2.061299858669141,0.02061299858669133,102.06129985866914,38.23046923634559,32.772348657307234,148.0563901282003,68.30075617219649,414.1211000000003,0.7365096072965425,0.227241553326607
2017-02-15,2017-02-15,20504.26953,20620.44922,20496.0293,20611.85938,20611.85938,384380000,20009.86165433333,75.69840964828121,97.19410317442764,93.8078295620234,100.00000000000001,100.00000000000004,20672.462253239864,20356.712814888087,20040.96337653631,158.14161682981648,111.74042966064269,46.401187169173795,2.7800443417637988,0.02780044341763788,102.7800443417638,42.855715464538925,35.148497623756064,195.13246294871715,73.86156569014516,557.5195400000011,0.9687699661671332,0.278228042179407
2017-02-16,2017-02-16,20627.31055,20639.86914,20556.83008,20619.76953,20619.76953,354120000,20032.448633333333,75.88886278317293,97.94771463824098,96.5312834291094,100.0,100.00000000000004,20715.84079148951,20452.897227853755,20189.953664218,169.2211876177571,130.90068231301416,38.32050530474294,2.2177288342034585,0.022177288342034664,102.21772883420346,46.96928207047663,36.172607284414255,239.4754623076915,74.24953945458532,447.3691400000025,1.1859808657421256,0.30618114708675925
2017-02-17,2017-02-17,20564.13086,20624.05078,20532.60938,20624.05078,20624.05078,340620000,20056.607357333338,75.99850109691823,96.2839546995581,97.14192417074226,100.0,100.00000000000004,20701.953795578007,20534.246596825804,20366.5393980736,169.70921819740397,143.8368609411441,25.872357256259875,1.749840547824788,0.017498405478247783,101.74984054782479,49.29069853995842,38.08828513260396,256.29199346153837,74.48864463232321,354.6816400000025,1.265599191484438,0.30925249725060056
2017-02-21,2017-02-21,20663.42969,20757.64063,20663.36914,20743.0,20743.0,336880000,20082.580664666668,78.87297687571217,95.52428394075696,96.5853177595187,100.0,100.00000000000004,20760.42906917197,20609.244854903096,20458.060640634223,180.07385127892485,155.91585772040435,24.157993558520502,1.6207977862544798,0.01620797786254488,101.62079778625449,52.54241078346917,41.138965777493794,269.6873508974386,80.39070617048648,330.83984000000055,1.3274505804598011,0.314287641436084
2017-02-22,2017-02-22,20715.41016,20781.58984,20692.39063,20775.59961,20775.59961,310530000,20112.187956333335,79.59426377927481,96.3648603600845,96.05769966679986,100.0,100.00000000000004,20816.945261808134,20677.296721883497,20537.64818195886,183.72667903173715,165.18613149084862,18.540547540888525,1.3225908372094475,0.01322590837209441,101.32259083720945,55.5205483680682,44.74648045461278,261.7460194871783,81.74133732073882,271.18945000000167,1.284031606706455,0.31264571960734067
2017-02-23,2017-02-23,20817.21094,20840.69922,20746.41016,20810.32031,20810.32031,302110000,20144.014323333333,80.36321855209444,94.74181819801221,95.54365416628457,100.0,100.00000000000004,20894.423148367754,20737.243363527494,20580.063578687234,183.42415606277427,171.26547301482384,12.158683047950433,0.9628482629401525,0.009628482629401552,100.96284826294016,58.5334132106097,48.38194122347765,255.89570833333346,83.18080790963036,198.46092999999746,1.251841783340555,0.3039868393621692
2017-02-24,2017-02-24,20751.91016,20821.75977,20733.94922,20821.75977,20821.75977,292540000,20172.930339,80.6223095228411,93.96483514668417,95.02383790159364,100.0,100.00000000000004,20928.467050292787,20786.387548012935,20644.308045733083,177.38644624248263,173.30579742404345,4.080648818439187,0.9795950420596222,0.00979595042059615,100.97959504205963,60.38643600474694,51.62107573464293,231.69911820513153,83.67550286743939,201.99023999999918,1.1302000413274276,0.2861594824459468
2017-02-27,2017-02-27,20808.71094,20851.33008,20774.75977,20837.43945,20837.43945,256540000,20204.47832066666,80.99249839676844,92.20068211142211,93.63577848537284,99.99999999999999,100.00000000000004,20892.553572407603,20824.448612999375,20756.343653591146,168.68958038342316,171.76705841050335,-3.07747802708019,1.034659351241185,0.010346593512411836,101.03465935124119,62.27642705264625,54.62285456156144,210.50433128205623,84.40881672271297,213.38867000000027,1.0239438616497156,0.26238508436735586
2017-02-28,2017-02-28,20833.88086,20841.24023,20781.21094,20812.24023,20812.24023,339210000,20235.36197933333,78.40026868165447,87.28942513999586,91.15164746603405,0.0,66.6666666666667,20888.799000636816,20848.115917150368,20807.43283366392,152.87979106630883,165.47130262910517,-12.591511562796342,0.3338004628067326,0.003338004628067272,100.33380046280674,63.89641937941708,56.593558959687755,183.56920961538344,70.08335631473203,69.24022999999943,0.8903998862692901,0.2287070677277292
2017-03-01,2017-03-01,20957.28906,21169.10938,20957.28906,21115.55078,21115.55078,392820000,20278.32135433333,84.73378779443817,85.23595469019132,88.2420206472031,100.0,66.6666666666667,21131.635592535033,20894.76821401967,20657.900835504308,180.29041531843177,170.4110068588807,9.879408459551058,1.6363001616394701,0.016363001616394757,101.63630016163947,67.2748992568257,59.908655020147435,173.1109762820488,85.69179167902996,339.9511700000003,0.8367279018080398,0.24682657815737752
2017-03-02,2017-03-02,21128.91016,21129.19922,20996.60938,21002.9707,21002.9707,319910000,20318.263021,75.84426948218912,74.97309642452895,82.49949208490538,0.0,33.33333333333338,21185.44960772249,20943.4849106794,20701.520213636308,173.63076913326586,171.48426095034242,2.1465081829234407,0.9257444725991437,0.009257444725991463,100.92574447259915,70.17073915174737,62.84564375990779,154.57526871794835,51.47056501703688,192.65039000000252,0.7451036624472731,0.24594896529854804
2017-03-03,2017-03-03,21008.75,21039.96094,20953.85938,21005.71094,21005.71094,254420000,20360.706706,75.91051566269617,69.35951595517086,76.52285568996372,0.7452167618100148,33.58173892060338,21211.81502065648,20984.043312853944,20756.27160505141,162.8579274226213,168.60881644110205,-5.750889018480763,0.8834564034545966,0.00883456403454607,100.8834564034546,70.3575883415505,64.4455007760801,141.4826214102577,51.72321255296657,183.95117000000027,0.6804951235760864,0.23097281369643952
2017-03-06,2017-03-06,20955.71094,20986.42969,20912.10938,20954.33984,20954.33984,266620000,20398.276367333332,71.9280338265763,55.006290456772625,66.44630094549083,0.0,0.2484055872700471,21203.594731824596,21006.927252811205,20810.259773797814,142.27631913354708,159.83131733858372,-17.55499820503664,0.5610113002631811,0.00561011300263185,100.56101130026317,68.33922752096194,64.36283176285444,128.96932435897907,36.2133945599016,116.90038999999888,0.6192784913950424,0.19795745567325884
2017-03-07,2017-03-07,20934.89063,20970.53906,20901.25977,20924.75977,20924.75977,274630000,20435.773372666667,69.66176537158823,37.32373154708087,53.89651265300814,0.0,0.2484055872700471,21141.034509860405,21010.99714726112,20880.959784661838,119.64241348172436,146.43501605296393,-26.79260257123957,0.5406411744075967,0.005406411744075911,100.5406411744076,66.0232510390433,64.14983904584477,119.45345025641655,27.460392231958764,112.51954000000114,0.5729234861948828,0.15560746115084179
2017-03-08,2017-03-08,20940.43945,20951.43945,20835.58008,20855.73047,20855.73047,296780000,20467.207356999996,64.55046399903645,20.08962591001915,37.473215971290905,0.0,4.215146750160178e-14,21105.700057474423,20994.546714574506,20883.39337167459,91.04022783849723,127.9700866481417,-36.92985880964447,-1.2304690164468557,-0.012304690164468576,98.76953098355314,60.63875497770037,62.26758717855873,108.55098205128525,8.481384274598977,-259.8203100000028,0.5201801469444246,0.10349535397409237
2017-03-09,2017-03-09,20864.32031,20900.57031,20777.16016,20858.18945,20858.18945,275960000,20493.530012999996,64.64996628427642,15.489772062172491,24.301043173090857,0.8758964147871574,0.2919654715957613,21081.89638034352,20967.00847151375,20852.120562683976,70.16404079821586,108.70140469816643,-38.53736389995056,-0.6893370088832285,-0.006893370088832243,99.31066299111677,53.463251815985814,60.36907553640576,47.64676012820928,9.044239604440532,-144.78125,0.2281280682514221,0.05865974199013024
2017-03-10,2017-03-10,20919.00977,20940.28906,20827.66016,20902.98047,20902.98047,315430000,20520.265689999993,66.49479245944532,32.60643499661114,22.72861098960095,26.354592445209466,9.076829619998916,21018.633794181886,20942.321483240827,20866.009172299768,60.91758053689409,92.77346331107564,-31.855882774181552,-0.48905971472918974,-0.004890597147291899,99.5109402852708,48.589138352949554,59.379938752348465,18.675531794873677,19.55789017390103,-102.73047000000224,0.08936398167170967,0.033383290859667625
2017-03-13,2017-03-13,20899.2793,20926.06055,20845.71094,20881.48047,20881.48047,289260000,20546.522395666656,64.74806712740016,48.30086901010236,32.13235868962868,3.8660042513802697,10.365497703792341,20974.579937892267,20921.730391212608,20868.88084453295,49.698621987638035,78.41518286992978,-28.716560882291745,-0.3477053944735631,-0.003477053944735581,99.65229460552644,44.41132681320419,57.38445757737735,-10.17422807692492,12.289208534842789,-72.85937000000195,-0.0486655659044998,0.015397151058915703
2017-03-14,2017-03-14,20848.59961,20874.0,20786.31055,20837.36914,20837.36914,246820000,20575.397004999988,61.19619146478031,49.53901496117612,43.482106322629896,0.0,10.073532232196621,20946.108464536017,20900.61752745109,20855.126590366162,34.49973810084339,63.77670128023432,-29.276963179390933,-0.41764221410701685,-0.004176422141070138,99.58235778589298,38.18026637421075,53.25974694758635,-31.750023974356736,-1.9757185094534204,-87.39063000000169,-0.15185222022283196,-0.00415661247897825
2017-03-15,2017-03-15,20874.7793,20977.4707,20859.59961,20950.09961,20950.09961,306590000,20611.597330666656,66.28615917033476,58.27638253770457,52.03875550299437,96.06248348723311,33.30949591287117,20971.340504986827,20893.592672022656,20815.844839058485,39.89049926807638,55.81463394284834,-15.924134674771956,0.45248542186402396,0.004524854218640203,100.45248542186403,36.289427900844956,51.15633946994413,-37.39901269230177,26.038345034701464,94.36914000000252,-0.17878546767459233,0.0010286849009721877
2017-03-16,2017-03-16,20969.26953,21000.10938,20893.5,20934.55078,20934.55078,264360000,20646.38437499999,65.01931228945594,63.4064653328247,57.073954277235146,72.15340103029091,56.07196150584139,20976.47805265147,20896.629151136935,20816.7802496224,39.34152021666523,50.323596034120634,-10.982075817455403,0.36609759530206176,0.0036609759530206835,100.36609759530207,35.32483553767308,47.98179525768673,-31.732396666659042,20.702552007612702,76.36132999999973,-0.15164213491622122,0.0094050812709634
2017-03-17,2017-03-17,20965.36914,20980.50977,20911.07031,20914.61914,20914.61914,535280000,20680.708007666657,63.34797534718669,71.89522907417518,64.52602564823484,42.27500068533316,70.16362840095245,20982.858954123152,20902.274173701808,20821.689393280463,34.55225711512321,45.066483061121495,-10.514225945998284,0.05567947602833634,0.0005567947602833059,100.05567947602833,34.49804208352575,43.98064694975578,-30.20274910256194,13.515612509865566,11.638670000000275,-0.1442779880463627,0.012672740770858226
2017-03-20,2017-03-20,20916.26953,20955.44922,20885.69922,20905.85938,20905.85938,253610000,20708.521288999993,62.586534098864256,61.755506332752255,65.6857335799174,27.315352758854,47.2479181581594,20984.007489146556,20906.47975638644,20828.952023626327,28.958364721725957,39.697110281322985,-10.738745559597028,0.11674895386382111,0.0011674895386382098,100.11674895386382,32.20948194929599,40.399310151122776,-13.592823076920467,10.15267687876343,24.37891000000309,-0.06498274212655397,0.011557262668504542
2017-03-21,2017-03-21,20956.33008,20970.03906,20653.25977,20668.00977,20668.00977,369320000,20729.04095066666,46.309683069222444,40.060922544268024,57.90388598373183,0.0,23.196784481395767,21089.755840787853,20880.84918828946,20671.942535791066,-9.626957140426384,23.255754474073196,-32.882711614499584,-0.8127675277148638,-0.008127675277148654,99.18723247228513,33.044052014922116,38.72768941406315,-23.405047692303924,-43.175428410452994,-169.3593699999983,-0.112029704983061,-0.03314178434219439
2017-03-22,2017-03-22,20640.41992,20686.21094,20578.94922,20661.30078,20661.30078,325090000,20748.074674666663,45.94670263096084,26.574189609896575,42.79687282897229,0.0,9.105117586284713,21083.226967025083,20833.933693353407,20584.64041968173,-33.816113703360315,4.231798414928694,-38.047912118289005,-1.3785081473414507,-0.013785081473414517,98.62149185265855,35.096384595340865,36.638325484775805,-26.256685128202662,-44.066544406805754,-288.7988299999997,-0.1258388207530186,-0.07915254781812875
2017-03-23,2017-03-23,20645.07031,20757.89063,20618.61914,20656.58008,20656.58008,280050000,20768.149349333326,45.67541632792913,14.379452642897386,27.004854932354007,0.0,4.618527782440651e-14,21023.737172641926,20780.306127338263,20536.8750820346,-47.91993757032469,-13.152113580155767,-34.76782399016892,-1.3278082865076923,-0.013278082865076967,98.67219171349231,33.79549954943078,35.042463725137864,-52.27200987179458,-44.777447806144075,-277.97070000000167,-0.2507961959335765,-0.11160139812620429
2017-03-24,2017-03-24,20674.44922,20718.33008,20529.66992,20596.7207,20596.7207,292980000,20782.29335966666,42.26748800902217,18.03727802842623,19.663640093740074,0.0,4.618527782440651e-14,20938.452256145072,20724.1171780367,20509.78209992833,-63.150355955393024,-29.818194371901516,-33.33216158349151,-1.519981969893991,-0.015199819698939888,98.48001803010601,34.51809525846993,34.921465398071504,-83.34324858973923,-53.51727967958012,-317.8984399999972,-0.4003577925573834,-0.13818639719611614
2017-03-27,2017-03-27,20488.34961,20578.46094,20412.80078,20550.98047,20550.98047,269380000,20791.68040399999,39.82244410780895,19.785189304012423,17.40063999177869,0.0,4.618527782440651e-14,20759.21403651117,20667.874081523405,20576.53412653564,-76.43185492766497,-45.35608122382267,-31.0757737038423,-1.6975093132956975,-0.016975093132957017,98.3024906867043,36.97513010621852,35.73658609487214,-120.5073858974356,-59.264670812503226,-354.8789100000031,-0.5795365927185716,-0.15924540041037938
2017-03-28,2017-03-28,20542.14063,20735.60938,20520.09961,20701.5,20701.5,299670000,20801.325065333327,50.06022826379105,41.227473672180416,26.349980334873035,100.0,33.33333333333338,20741.969601162218,20635.793414521308,20529.617227880397,-59.94092736261882,-50.21769660342139,-9.723230759197435,0.16203896927033945,0.0016203896927033158,100.16203896927034,33.703074335642825,32.95627814246941,-142.5142479487149,-7.997910881567699,33.49022999999943,-0.6857681224715779,-0.14059245859961989
2017-03-29,2017-03-29,20675.75,20684.73047,20625.0293,20659.32031,20659.32031,238320000,20806.488736999992,47.61558356225523,59.96423768724562,40.3256335544795,76.12134946108064,58.70711648702693,20727.253484531655,20621.482343898242,20515.71120326483,-53.423542634522164,-51.286311947121646,-2.1372306874005176,-0.009585408107115612,-9.585408107118424e-05,99.99041459189289,30.8984551037208,31.971253559321458,-125.21940205127976,-16.758140965308684,-1.9804700000022422,-0.6030905203855013,-0.11726334214581247
2017-03-30,2017-03-30,20662.78906,20753.7793,20643.59961,20728.49023,20728.49023,270900000,20810.376431999994,51.77465905210702,82.55962018885894,61.250443849428336,100.0,92.04044982036027,20757.707658779724,20626.529470412745,20495.351282045765,-37.37133718326004,-46.647987025834446,9.276649842574408,0.34812224347642307,0.0034812224347642207,100.34812224347642,26.580068583596752,30.83822658946881,-102.25268038461218,1.2341094600397018,71.9101499999997,-0.4927558697587647,-0.08188956570359673
2017-03-31,2017-03-31,20700.33984,20722.58984,20660.67969,20663.2207,20663.2207,303770000,20811.824804333322,47.90927881626574,79.15375594752375,73.89253794120945,67.65971617934048,81.26035521347376,20756.686069506562,20635.667763474426,20514.64945744229,-35.34231416480179,-42.87942940549023,7.537115240688436,0.322866930947896,0.00322866930947896,100.3228669309479,22.878594423490426,28.337046986460603,-87.74987653845528,-13.44877948157001,66.5,-0.42313998942795406,-0.060714981442755445
2017-04-03,2017-04-03,20665.16992,20692.33984,20517.82031,20650.21094,20650.21094,285670000,20812.696809666653,47.153606740439756,74.04413685162831,78.58583766267034,0.0,55.886572059780214,20701.615185326762,20642.227435222856,20582.83968511895,-34.51604888146903,-40.091635897483165,5.575587016014133,0.4828502958525771,0.004828502958525864,100.48285029585257,23.351632297307468,28.934863777888697,-55.76647730768673,-16.27273053113554,99.23047000000224,-0.26921182921345105,-0.0493235833308292
2017-04-04,2017-04-04,20634.93945,20701.28906,20605.30078,20689.24023,20689.24023,237390000,20810.90481733332,49.7160214713157,67.39907025989292,73.53232101968167,55.45089209239942,41.03686942391335,20706.815160880196,20650.139593411397,20593.464025942598,-27.025740998553374,-35.7363375978399,8.710596599286525,-0.059221650605034704,-0.0005922165060503139,99.94077834939496,23.412296471161508,30.193713288690013,-13.85314166666285,-4.355693915619491,-12.259770000000572,-0.0669368087133196,-0.034980145737939505
2017-04-05,2017-04-05,20745.06055,20887.5,20639.55078,20648.15039,20648.15039,284980000,20806.656509999986,47.12532286558736,54.6701747002082,65.37112727057651,0.0,18.483630697466527,20714.4156027125,20654.186571145998,20593.957539579496,-27.206723886622058,-32.893133027433954,5.686409140811897,-0.054067219213371764,-0.0005406721921337147,99.94593278078663,22.27782408784238,27.9904492117426,-2.2471471794815443,-15.04981987775364,-11.169920000000275,-0.010868724811864367,-0.029534961141974847
2017-04-06,2017-04-06,20653.76953,20746.46094,20612.16992,20662.94922,20662.94922,251720000,20801.744140333318,48.17282679520564,49.05368838726719,57.04097778245613,40.43326102473382,31.961384372377797,20685.68717476773,20656.39731196352,20627.10744915931,-24.09293263905056,-29.959732897972824,5.8668002589222645,-0.31618805457015453,-0.00316188054570151,99.68381194542985,20.454414134613526,25.67643461916716,17.043068076931377,-9.887167601520096,-65.54101000000082,0.08250637868130424,-0.024398481473331124
2017-04-07,2017-04-07,20647.81055,20726.07031,20606.94922,20656.09961,20656.09961,219730000,20796.222134999985,47.70177827006996,37.306015738471686,47.00995960864905,22.250963628420152,20.894741551051375,20686.72391146405,20656.974351363606,20627.22479126316,-22.18166054302128,-27.367042112988976,5.185381569967696,-0.03446263340738387,-0.00034462633407388173,99.96553736659261,18.713989981482886,22.64702928253982,5.894130897449941,-12.01903843829801,-7.1210900000005495,0.028535059717571698,-0.02100806351776896
2017-04-10,2017-04-10,20668.2207,20750.33008,20614.85938,20658.01953,20658.01953,230480000,20790.24147099999,47.85569024514786,31.7815252303307,39.38040978535655,28.19190846614022,30.29204437309811,20684.87670459997,20656.85635356528,20628.83600253059,-19.83184576818894,-24.85530999805563,5.02346422986669,0.03781360889092422,0.00037813608890915033,100.03781360889093,17.98150586411235,20.430050143801388,5.27967307693325,-11.15906858897269,7.8085900000005495,0.025560617863465293,-0.01789262592957197
2017-04-11,2017-04-11,20644.32031,20660.0293,20512.56055,20651.30078,20651.30078,255120000,20784.876822666658,47.330739195168974,31.02997655617797,33.37250584166014,19.61007722963601,23.35098310806551,20666.12645723944,20655.785997103463,20645.445536967487,-18.543541997139982,-22.751387331083748,4.207845333943766,-0.18337768607367133,-0.0018337768607367575,99.81662231392633,17.07131280668448,20.211472551995975,5.867413076935918,-13.859004224407064,-37.93944999999803,0.0284066172233635,-0.016207474637719432
2017-04-12,2017-04-12,20637.94922,20642.53906,20553.0293,20591.85938,20591.85938,267670000,20767.42044266666,42.85213278405476,29.678632071136295,30.830044619215013,0.0,15.93399523192546,20700.026539887258,20647.308756002676,20594.590972118094,-25.489533892534382,-23.664102851567293,-1.8254310409670893,-0.2726201085171298,-0.002726201085171251,99.72737989148287,16.291147328889167,19.85172190002534,-9.988780897419929,-34.42774715836622,-56.291009999997186,-0.04836076971676555,-0.025434351909259245
2017-04-13,2017-04-13,20561.68945,20612.26953,20453.25,20453.25,20453.25,235810000,20749.096419333324,34.62455364397404,23.451500519650523,28.053369715654952,0.0,6.536692409878721,20774.69281593548,20617.91306955082,20461.133323166163,-48.503132853282295,-31.943779518805627,-16.55935333447667,-1.0148561938923328,-0.010148561938923384,98.98514380610767,18.495093679592124,20.386458883717253,-34.95445076921169,-60.249684521785454,-209.6992199999986,-0.16929389600068076,-0.05941055690970032
2017-04-17,2017-04-17,20484.75,20644.41016,20484.75,20636.91992,20636.91992,229240000,20736.803385333325,48.68436346091302,31.7253953736203,28.28517598813573,99.99999999999999,33.33333333333338,20750.221350894088,20598.042554134285,20445.86375737448,-34.37481169238163,-32.75412357666429,-1.6206881157173356,-0.09285242791293724,-0.0009285242791294249,99.90714757208707,18.902142194951857,19.67827816478269,-34.32496897434248,0.39060154769997546,-19.179690000000846,-0.1662851528118125,-0.056818505131905894
2017-04-18,2017-04-18,20561.39063,20600.11914,20462.2793,20523.2793,20523.2793,263180000,20722.434700666658,42.58233176255568,31.897247285243793,29.02471439283823,56.59947198570403,52.199823995234716,20726.458199284312,20578.483675679832,20430.509152075352,-40.5561398921418,-35.35479568182346,-5.201344210318339,-0.6522417592079943,-0.006522417592079944,99.347758240792,19.929326550806145,19.321658266144517,-45.99699423075435,-21.148062972676865,-134.74023000000307,-0.22294256683355976,-0.06233388095918668
2017-04-19,2017-04-19,20503.51953,20546.68945,20379.55078,20404.49023,20404.49023,294790000,20705.09238266666,37.31706888845363,35.035950547329286,32.886197735397815,19.150438587268123,58.583303524324094,20716.79411019173,20545.624818439246,20374.45552668676,-59.655141039256705,-43.45491080096787,-16.20023023828883,-1.1951331910241114,-0.01195133191024115,98.80486680897589,22.983650881735866,20.48257837292411,-63.32880064101482,-37.50078204111502,-246.81055000000197,-0.30731923981883646,-0.08786060054815081
2017-04-20,2017-04-20,20406.67969,20629.7793,20406.67969,20578.71094,20578.71094,312440000,20695.858398333326,47.558757606629634,39.49249212634148,35.475229986304875,91.99416017045067,55.91469024780766,20693.32072703287,20526.170922445104,20359.021117857337,-44.02483047466012,-43.64488402553196,-0.37994644912816256,-0.0638526116430782,-0.0006385261164308148,99.93614738835691,21.677946920431022,19.37462986355775,-68.92635653844991,-1.487650057386494,-13.148440000000846,-0.33458836589562796,-0.07819970851865587
2017-04-21,2017-04-21,20578.09961,20601.40039,20505.33008,20547.75977,20547.75977,369600000,20685.51074233333,46.117151140716466,49.37319317644447,41.30054528337177,77.41580194097916,62.85346689956604,20672.184888845466,20518.35622358299,20364.52755832051,-37.07991643614878,-41.45656149573757,4.376645059588789,0.46207702932297146,0.00462077029322971,100.46207702932297,20.558772096455442,18.424959712672305,-68.39543230767958,-6.560037967042488,94.50977000000057,-0.33213816956292863,-0.06325770668457187
2017-04-24,2017-04-24,20723.58984,20792.19922,20723.58984,20763.89063,20763.89063,342400000,20680.87441433333,56.119691026985784,77.28108331316942,55.38225620531847,100.0,89.80332070381,20775.857722420093,20543.414586673753,20310.971450927413,-0.4386251294599788,-27.783916040311706,27.345290910851727,0.6152599830411276,0.0061525998304111955,100.61525998304113,21.790296893332478,20.1426952864623,-22.364332435881806,24.930077228817105,126.97071000000142,-0.10857417531361811,-0.009378231724710417
2017-04-25,2017-04-25,20915.50977,21026.9707,20909.38086,20996.11914,20996.11914,348180000,20684.695703333335,63.878704382350215,83.96108737307804,70.20512128756398,100.00000000000001,92.47193398032645,21024.99324358161,20616.83243533707,20208.671627092528,55.188223022774764,-0.12653635261621687,55.31475937539098,2.303919530052889,0.02303919530052883,102.3039195300529,26.4041876273331,22.65316491114248,10.735377307708404,45.22228630588668,472.83984000000055,0.0520503824646448,0.084238240215595
2017-04-26,2017-04-26,21009.94922,21070.90039,20972.26953,20975.08984,20975.08984,328550000,20689.286393333336,62.79587041328857,91.31665528793887,84.1862753247288,93.9034950697699,97.96783168992336,21090.692255178805,20712.079543089858,20333.46683100091,83.98871074770432,27.911879347490625,56.07683140021369,2.796441388969706,0.02796441388969712,102.79644138896971,30.826628943171592,25.37797774698887,62.02631705130261,41.190252680707864,570.5996100000011,0.30038435657813856,0.15830707621697915
2017-04-27,2017-04-27,20991.11914,21005.80078,20935.80078,20981.33008,20981.33008,305690000,20690.327409,62.996323068220526,88.32433982084427,87.86736082728709,95.03207122639841,96.31185543205618,21155.982655464646,20806.160331263498,20456.33800706235,99.08501463040739,51.63625777512954,47.44875685527784,1.9564837718644812,0.019564837718644725,101.95648377186448,33.16510892534905,28.074379903542457,133.1485635897625,41.75015072103752,402.6191399999989,0.6440386664862436,0.2024161196954255
2017-04-28,2017-04-28,20987.39063,20987.75977,20926.75,20940.50977,20940.50977,329990000,20690.526041999998,60.69267244248696,77.39846009060426,85.67981839979582,58.93766650549074,82.62441093388642,21051.899252034487,20880.475196999105,20709.051141963722,98.45189049204419,67.24146868076775,31.210421811276433,1.9114005828188674,0.019114005828188636,101.91140058281887,34.78343467479691,28.230690797613967,171.7183501282234,32.14854609721107,392.75,0.8297283425305009,0.2112321320001831
2017-05-01,2017-05-01,20962.73047,20976.61914,20898.38086,20913.46094,20913.46094,288160000,20690.487435333333,59.149171331372344,51.78699042662931,72.50326344602597,0.0,51.323245910629794,20988.40776856837,20928.244353705508,20868.080938842646,90.1817003872493,74.88821258292826,15.293487804321032,0.720338556319966,0.007203385563199682,100.72033855631997,34.871836116126424,27.715304106290933,212.50237897437546,25.57294665287647,149.57030999999915,1.0257937270110535,0.1946006069311279
2017-05-02,2017-05-02,20941.18945,20960.91992,20904.06055,20949.89063,20949.89063,338810000,20691.955143666666,60.60239409371031,33.685164448227816,54.29020498848715,37.77399129904173,32.23721926817757,21006.81596700481,20957.70293446169,20908.589901918567,86.64167438891673,78.80603318492442,7.83564120399231,-0.2201764511419957,-0.0022017645114199512,99.779823548858,34.947608780123154,28.368952836727814,215.9615135897584,30.970091103378643,-46.228509999997186,1.0411075918641484,0.17405497623468325
2017-05-03,2017-05-03,20915.0,20972.74023,20874.17969,20957.90039,20957.90039,310920000,20701.618164333333,60.93147827805338,34.068600386593936,39.84691842048371,46.32796075106755,28.033984016703172,21019.47987995313,20975.121117198127,20930.762354443123,82.08216808834914,79.89807815273265,2.184089935616484,-0.0819517348012555,-0.0008195173480125446,99.91804826519875,33.41214274466624,29.90816518599967,170.7724611538615,32.23069049926379,-17.18945000000167,0.8217223685873276,0.15264421255978267
